generation,N_shifts,logPrior,logLik,eventRate,acceptRate
15720000,4,1.08423,-84.7936,1.1965,0.430533
15750000,8,0.477659,-87.5558,3.58099,0.441356
15780000,2,-1.14465,-105.664,1.22108,0.448487
15810000,0,1.05678,-112.648,0.0753025,0.453367
15840000,2,-1.96736,-115.426,0.370422,0.4511
15870000,3,-2.09163,-98.1124,1.1125,0.448822
15900000,9,-4.11421,-84.0374,6.72093,0.433367
15930000,0,0.755014,-102.532,0.394201,0.445517
15960000,3,-1.50095,-99.0796,0.712267,0.433683
15990000,3,-3.47621,-101.068,4.17358,0.447793
16020000,0,0.650746,-106.705,0.519378,0.440167
16050000,1,-1.5748,-108.597,0.912406,0.452143
16080000,2,-2.67543,-104.452,3.86659,0.456587
16110000,4,-3.36881,-91.5404,4.7468,0.450844
16140000,0,0.503365,-115.59,0.556111,0.450527
16170000,0,-0.0593267,-105.471,1.13502,0.4488
16200000,0,0.987409,-103.91,0.138846,0.462507
16230000,0,0.0875712,-103.36,0.151608,0.445358
16260000,0,0.890471,-115.753,0.12152,0.454528
16290000,1,0.634397,-113.75,1.06426,0.44995
16320000,0,0.101139,-99.7773,0.264434,0.44956
16350000,2,-0.750416,-112.53,3.23041,0.452633
16380000,2,-2.52964,-112.577,0.49515,0.450544
16410000,3,-1.13043,-111.832,1.52383,0.4533
16440000,2,-1.98835,-99.6986,4.28873,0.453767
16470000,3,-1.81434,-105.863,1.90163,0.4572
16500000,0,0.230228,-110.259,0.279173,0.452
16530000,1,-0.692065,-111.792,2.79452,0.448417
16560000,0,0.283372,-101.729,0.285787,0.44885
16590000,1,0.035819,-108.164,1.72751,0.4537
16620000,2,-1.46291,-108.771,1.22864,0.4494
16650000,5,-3.28979,-124.092,4.32685,0.450236
16680000,0,1.06472,-116.8,0.0303199,0.457867
16710000,0,0.877236,-113.792,0.0011003,0.44955
16740000,2,-0.16656,-110.44,1.80069,0.449386
16770000,0,-0.141614,-104.417,1.32699,0.451827
16800000,0,0.739849,-113.35,0.0675786,0.447867
16830000,0,-0.481779,-106.968,0.943476,0.451333
16860000,2,-1.70952,-111.101,0.770346,0.446667
16890000,0,-0.697118,-107.866,1.70555,0.455567
16920000,2,0.390106,-120.675,1.35615,0.4478
16950000,1,0.33601,-116.776,1.69312,0.4425
16980000,0,0.338626,-104.749,0.500643,0.450757
17010000,0,0.846996,-113.599,0.225465,0.454017
17040000,1,-1.52212,-102.715,1.29474,0.45054
17070000,0,0.890162,-129.171,0.157449,0.449096
17100000,1,1.6459,-105.596,0.494342,0.448233
17130000,7,1.58154,-91.1057,2.38487,0.4416
17160000,0,1.07003,-111.799,0.0405426,0.449522
17190000,0,0.646163,-110.574,0.303183,0.452622
17220000,0,-0.154702,-104.968,0.115842,0.449133
17250000,3,-2.61551,-106.697,4.35339,0.452738
17280000,1,-2.48236,-111.123,2.96031,0.444833
17310000,2,-0.974927,-115.229,1.91604,0.455867
17340000,2,-0.0279789,-101.041,0.656033,0.448839
17370000,3,1.80371,-107.391,1.44126,0.458033
17400000,1,1.24143,-100.558,0.540781,0.463933
17430000,1,1.01556,-98.0579,1.04802,0.458
17460000,1,-2.9273,-103.493,0.0702097,0.454009
17490000,0,0.542052,-121.319,0.485081,0.449941
17520000,4,-0.945167,-115.83,1.7026,0.447883
17550000,1,0.823916,-124.938,0.925671,0.449225
17580000,0,0.223664,-115.61,0.497372,0.449913
17610000,1,-0.327556,-100.957,1.64351,0.445225
17640000,0,0.713987,-111.374,0.417822,0.452075
17670000,0,0.0595836,-106.923,0.289537,0.445133
17700000,5,0.754418,-89.3986,3.26478,0.450644
17730000,2,0.387937,-108.438,1.5431,0.4452
17760000,1,1.31047,-112.352,0.369611,0.449244
17790000,0,1.08994,-118.634,0.0394278,0.447275
17820000,1,1.44207,-105.764,0.662439,0.453658
17850000,1,0.878654,-113.644,0.836111,0.452989
17880000,1,-2.40719,-102.077,0.257138,0.463487
17910000,1,0.650583,-112.024,0.528915,0.452992
17940000,3,-0.589649,-104.104,2.13206,0.45345
17970000,0,0.454173,-121.785,0.515958,0.452389
18000000,0,0.903582,-102.424,0.146452,0.44855
18030000,0,0.323838,-129.504,0.338956,0.442267
18060000,0,-0.0221499,-104.923,1.11898,0.44981
18090000,0,0.848332,-104.649,0.273853,0.458683
18120000,0,0.917981,-108.989,0.053011,0.456367
18150000,0,0.484753,-111.007,0.463407,0.454733
18180000,0,1.1066,-104.492,0.0503057,0.446492
18210000,3,-1.15299,-96.7367,1.84911,0.4499
18240000,1,0.556209,-126.051,0.421525,0.449367
18270000,5,-2.14467,-113.842,2.60487,0.446
18300000,5,0.625259,-97.4958,2.45569,0.457267
18330000,3,-3.65283,-115.313,1.72953,0.451288
18360000,0,0.98967,-103.87,0.144508,0.477067
18390000,0,-0.35026,-114.83,0.652377,0.4505
18420000,0,-0.125088,-108.202,1.04014,0.459267
18450000,0,0.129336,-110.04,0.0149734,0.443183
18480000,0,0.780897,-108.625,0.365609,0.448673
18510000,1,-2.61956,-128.202,1.72575,0.45161
18540000,0,0.583326,-120.888,0.359527,0.4483
18570000,8,-6.73154,-94.0776,9.60503,0.452653
18600000,4,-3.03776,-96.8723,2.39095,0.4496
18630000,2,-0.67598,-108.214,2.58519,0.4465
18660000,1,-1.91137,-124.314,0.38543,0.463833
18690000,0,0.0163381,-119.069,0.911561,0.453025
18720000,0,-0.49666,-140.6,0.680563,0.451367
18750000,0,-0.0453311,-121.406,0.387318,0.462367
18780000,1,-0.490381,-111.621,0.214683,0.445611
18810000,1,-1.33879,-113.721,3.00158,0.445233
18840000,0,1.11278,-106.842,0.0290655,0.451267
18870000,2,-1.53069,-113.808,3.76454,0.453503
18900000,2,1.215,-115.295,1.46307,0.453533
18930000,0,0.708901,-103.019,0.349415,0.445911
18960000,1,1.22079,-98.7297,0.326358,0.4648
18990000,0,-0.670161,-129.566,1.39225,0.471017
19020000,1,-0.742114,-109.934,0.89581,0.456942
19050000,2,-2.56764,-117.614,0.928573,0.453525
19080000,0,-0.503381,-116.734,1.60538,0.452633
19110000,0,0.798832,-119.575,0.0303353,0.45435
19140000,0,0.157025,-120.542,0.0908265,0.445933
19170000,0,0.450651,-113.806,0.683118,0.452878
19200000,1,1.39232,-98.806,0.399529,0.455796
19230000,2,0.681427,-117.111,1.68458,0.44985
19260000,0,0.390987,-112.422,0.577638,0.450692
19290000,0,-1.60667,-104.811,0.551114,0.445778
19320000,1,-2.1909,-117.42,1.55995,0.450317
19350000,0,0.142515,-106.058,0.694706,0.45125
19380000,6,1.1047,-115.276,2.94163,0.448283
19410000,0,-1.36327,-99.3084,2.5243,0.452167
19440000,2,-0.168047,-110.491,1.19948,0.457217
19470000,0,0.302554,-109.665,0.210428,0.450883
19500000,0,0.425135,-113.567,0.721094,0.452782
19530000,1,0.327201,-92.5181,1.51435,0.439767
19560000,1,-0.012416,-105.769,1.05582,0.442189
19590000,5,-1.76042,-97.5307,4.10464,0.44873
19620000,0,0.761578,-111.566,0.0346288,0.441578
19650000,1,1.99637,-96.7525,0.369091,0.453219
19680000,0,0.829548,-105.182,0.144851,0.453378
19710000,0,0.306462,-109.432,0.313511,0.451267
19740000,2,0.965856,-116.756,0.570036,0.460633
19770000,0,0.579234,-120.395,0.161544,0.456233
19800000,4,-3.83895,-97.8966,5.116,0.443333
19830000,2,-0.40784,-108.668,1.35775,0.449533
19860000,0,0.64755,-120.757,0.46482,0.451412
19890000,2,1.99725,-96.9366,1.04652,0.4496
19920000,0,0.277921,-124.646,0.772161,0.452656
19950000,2,1.07677,-104.256,0.566092,0.450911
19980000,2,1.28427,-102.643,0.876085,0.451417
20010000,5,-0.746484,-97.9216,3.45548,0.451592
20040000,0,0.634908,-107.972,0.492355,0.453697
20070000,0,0.587349,-114.063,0.490751,0.441367
20100000,1,-0.204438,-90.9627,0.746706,0.44914
20130000,1,0.339289,-108.14,1.511,0.448627
20160000,0,0.624789,-102.523,0.339436,0.445683
20190000,0,1.03217,-106.452,0.0182126,0.459333
20220000,2,0.960877,-103.358,0.681673,0.451048
20250000,1,-0.308425,-94.5889,2.21432,0.448092
20280000,0,-0.392596,-104.339,1.03574,0.453667
20310000,0,0.690575,-103.071,0.170015,0.452379
20340000,0,1.01573,-117.894,0.0226881,0.454822
20370000,0,0.737351,-96.8068,0.0264858,0.447347
20400000,2,0.775896,-122.315,1.90726,0.450633
20430000,0,0.697381,-124.675,0.0284154,0.449283
20460000,1,0.813495,-114.365,0.881755,0.451194
20490000,0,0.688384,-102.088,0.461266,0.451047
20520000,3,-2.86151,-125.21,2.83719,0.446333
20550000,0,0.790577,-110.916,0.131823,0.462133
20580000,0,0.591931,-119.948,0.438221,0.450722
20610000,2,-0.0200816,-97.7995,1.35086,0.4501
20640000,0,0.0335203,-117.328,0.534883,0.453567
20670000,0,-0.387137,-102.96,0.343541,0.447404
20700000,3,0.0832939,-113.046,1.0345,0.4435
20730000,0,1.00248,-103.22,0.00631799,0.446919
20760000,2,-1.60731,-115.986,1.09472,0.445433
20790000,0,0.884048,-107.818,0.0918169,0.442633
20820000,0,-0.366976,-112.951,0.746104,0.453383
20850000,0,0.0718694,-103.747,0.138891,0.443852
20880000,1,1.5479,-92.9876,0.611705,0.445333
20910000,5,-5.07941,-80.8581,2.93642,0.452458
20940000,2,-3.3051,-127.178,2.64097,0.448672
20970000,2,0.185941,-96.7451,0.914287,0.451567
21000000,0,0.213355,-102.091,0.914714,0.447533
21030000,3,-3.03013,-123.748,1.56867,0.451373
21060000,1,1.14316,-106.984,0.536334,0.4444
21090000,2,0.218376,-101.723,1.0688,0.4611
21120000,0,0.987624,-105.891,0.17704,0.446152
21150000,0,0.989365,-109.466,0.159116,0.441567
21180000,0,-0.97493,-99.2374,0.88807,0.441033
21210000,2,-0.887185,-102.088,1.10176,0.44688
21240000,1,-2.56181,-124.629,0.548194,0.451967
21270000,2,0.915454,-99.6826,0.554026,0.449883
21300000,2,-1.94145,-99.5641,0.76195,0.454667
21330000,0,0.278588,-117.099,0.800149,0.4568
21360000,1,-0.408956,-117.155,2.27803,0.4585
21390000,0,0.526945,-97.0793,0.645623,0.448133
21420000,5,-0.50065,-106.672,1.93218,0.452741
21450000,2,-0.856299,-99.4993,3.64167,0.452957
21480000,0,-0.0299923,-115.882,0.051721,0.463589
21510000,1,1.52399,-132.219,0.0467517,0.453733
21540000,4,0.789448,-102.329,1.35632,0.457175
21570000,3,-0.984859,-99.8879,2.16827,0.462567
21600000,1,-3.13464,-108.525,1.68946,0.448156
21630000,0,0.714262,-128.75,0.323133,0.4362
21660000,2,-2.9377,-108.619,0.948036,0.440233
21690000,0,1.08915,-110.23,0.0490114,0.453086
21720000,0,0.54609,-105.435,0.493785,0.450117
21750000,3,-5.0013,-92.8692,2.96811,0.448567
21780000,1,-2.90852,-111.387,3.30944,0.453624
21810000,0,-0.0843172,-115.339,0.294583,0.449704
21840000,0,0.355992,-101.962,0.704746,0.460133
21870000,0,1.00217,-117.759,0.0474298,0.462292
21900000,0,-1.28744,-101.533,2.09769,0.449967
21930000,4,-1.41624,-97.6035,1.3935,0.4457
21960000,0,-0.825036,-108.295,1.12757,0.453544
21990000,3,-4.34263,-107.334,5.92686,0.458533
22020000,1,-2.29415,-107.544,0.963633,0.4728
22050000,4,3.11494,-87.9908,1.06591,0.451378
22080000,2,-2.65847,-106.148,0.979494,0.4418
22110000,0,0.391805,-112.986,0.708924,0.456456
22140000,2,-3.15485,-92.6533,3.11735,0.438167
22170000,6,-0.0312063,-95.3782,2.02317,0.45534
22200000,0,-2.03222,-114.936,0.503711,0.448167
22230000,0,0.729399,-100.228,0.0425164,0.4514
22260000,0,0.805972,-123.902,0.0814624,0.447733
22290000,1,0.882413,-123.821,0.657535,0.449183
22320000,2,0.856429,-113.557,0.68136,0.448921
22350000,0,0.585197,-116.014,0.212491,0.446689
22380000,1,-4.47668,-97.381,0.671918,0.449478
22410000,0,0.814536,-107.114,0.00552194,0.453754
22440000,2,0.819131,-93.0072,1.50422,0.453533
22470000,0,0.46347,-125.473,0.0532865,0.45126
22500000,1,-1.13907,-98.0917,1.31965,0.451811
22530000,4,-0.493133,-96.2597,1.36129,0.462856
22560000,0,0.796926,-102.64,0.345535,0.451633
22590000,1,-0.964199,-118.931,0.572489,0.456967
22620000,3,1.54106,-104.258,0.729075,0.465967
22650000,0,-1.24749,-113.935,2.11159,0.451983
22680000,0,0.821457,-106.605,0.295028,0.450336
22710000,3,0.0818881,-114.461,1.98225,0.455467
22740000,2,-3.13832,-108.446,4.00137,0.456567
22770000,2,-4.39001,-94.737,1.57432,0.458273
22800000,0,0.166777,-128.899,0.618841,0.45262
22830000,0,0.277964,-103.593,0.776957,0.4515
22860000,1,0.982356,-124.26,0.93609,0.446367
22890000,0,0.74114,-97.7666,0.239325,0.450117
22920000,4,-1.5608,-103.723,1.36413,0.4558
22950000,0,0.159001,-112.872,0.524397,0.4525
22980000,2,1.2116,-86.7175,0.717423,0.452183
23010000,1,-0.0820154,-115.335,0.95694,0.444767
23040000,2,1.74568,-115.707,1.26132,0.445922
23070000,0,0.679233,-107.123,0.335271,0.438
23100000,1,-2.95001,-108.337,0.951612,0.449151
23130000,1,-0.214078,-104.991,1.17195,0.4524
23160000,2,-0.258683,-112.88,1.9785,0.456567
23190000,0,1.01887,-103.714,0.00266812,0.454417
23220000,0,-0.535603,-105.632,0.887249,0.448714
23250000,1,0.86295,-109.757,0.870984,0.451451
23280000,2,-0.497235,-110.044,1.04796,0.447389
23310000,3,-4.37623,-121.665,1.40327,0.44704
23340000,2,1.6678,-105.012,0.647185,0.447217
23370000,4,-0.641795,-107.501,1.48487,0.4479
23400000,2,-1.21208,-95.6026,1.04904,0.446333
23430000,1,-2.54462,-113.626,1.72969,0.44845
23460000,0,-1.29602,-117.158,2.39415,0.448622
23490000,0,-0.357828,-109.577,0.0785479,0.457222
23520000,0,0.601861,-93.2775,0.320122,0.449256
23550000,4,1.00584,-102.757,2.28435,0.449015
23580000,1,-0.273044,-103.001,1.54036,0.452817
23610000,3,-3.75273,-122.135,2.14179,0.452933
23640000,0,0.359472,-113.713,0.236369,0.448544
23670000,1,0.133051,-109.81,1.06864,0.443933
23700000,0,0.667606,-125.732,0.410016,0.452611
23730000,0,-0.723773,-108.7,0.836179,0.450446
23760000,2,1.85628,-129.6,1.48575,0.4457
23790000,2,0.719583,-102.503,1.85127,0.443567
23820000,0,0.31229,-111.142,0.465166,0.44105
23850000,2,-3.18034,-102.141,2.34474,0.450883
23880000,4,0.955765,-112.222,1.50036,0.463233
23910000,6,3.96436,-82.0671,2.51458,0.455117
23940000,1,0.499568,-106.073,0.493506,0.453033
23970000,2,1.53611,-95.273,0.660789,0.448164
24000000,2,0.813218,-106.794,1.21052,0.448887
24030000,4,-1.78509,-104.847,4.20408,0.45375
24060000,1,-1.17461,-121.277,1.49736,0.454867
24090000,1,-0.373484,-117.918,0.886435,0.4681
24120000,1,-1.48599,-114.151,2.88339,0.448139
24150000,3,0.62362,-123.215,1.52491,0.45445
24180000,2,1.74451,-112.636,1.11921,0.449238
24210000,0,0.487897,-108.733,0.649686,0.4468
24240000,0,0.796185,-112.878,0.0846849,0.451767
24270000,3,0.360968,-91.9872,2.75941,0.464233
24300000,1,0.0840749,-98.0835,1.49828,0.4455
24330000,0,0.723707,-107.954,0.327403,0.447008
24360000,5,2.39423,-89.9474,1.81914,0.455696
24390000,0,1.05243,-109.356,0.141155,0.44942
24420000,0,0.280383,-105.873,0.881402,0.464667
24450000,0,0.437408,-106.589,0.437149,0.4547
24480000,2,-2.29043,-109.513,1.38186,0.438433
24510000,0,0.675789,-108.084,0.484927,0.4442
24540000,0,0.417259,-107.391,0.56529,0.443567
24570000,1,-0.549125,-122.844,1.76665,0.450141
24600000,0,-0.409832,-118.927,0.916549,0.453333
24630000,0,0.308479,-97.8233,0.89489,0.456767
24660000,2,1.28642,-105.423,0.973294,0.452311
24690000,1,-0.699033,-106.03,1.19434,0.448167
24720000,1,-0.539045,-123.133,1.4182,0.454433
24750000,2,-1.16413,-101.768,2.0383,0.44797
24780000,0,1.05559,-96.5749,0.12033,0.451283
24810000,0,0.650444,-99.1647,0.459848,0.452267
24840000,0,0.671505,-104.746,0.452766,0.448122
24870000,0,0.101706,-119.765,0.819078,0.4403
24900000,1,1.80751,-118.294,0.48477,0.4477
24930000,5,-6.4607,-104.517,4.52417,0.454092
24960000,0,0.587606,-105.881,0.24875,0.45215
24990000,6,-0.951306,-113.265,4.12026,0.455776
25020000,0,-0.515049,-116.853,0.387883,0.4446
25050000,0,0.931243,-102.185,0.00409473,0.442967
25080000,0,0.654582,-106.417,0.450495,0.452736
25110000,2,0.32514,-111.582,1.63866,0.447183
25140000,3,1.82961,-123.562,0.726752,0.460367
25170000,0,0.760782,-102.331,0.247139,0.459033
25200000,1,-2.36758,-123.618,1.53554,0.4511
25230000,0,0.60403,-101.384,0.429386,0.452827
25260000,0,0.202234,-110.024,0.964059,0.445358
25290000,0,0.676084,-108.381,0.360679,0.448289
25320000,0,0.694648,-105.484,0.202715,0.448789
25350000,0,0.075136,-103.502,0.190002,0.452973
25380000,0,0.796694,-103.196,0.285912,0.448233
25410000,0,0.115381,-110.418,0.9339,0.4448
25440000,2,-2.60542,-109.649,1.36591,0.447967
25470000,3,-2.24576,-123.339,2.15736,0.450856
25500000,0,-0.134233,-106.63,1.26194,0.448275
25530000,0,0.447463,-105.838,0.046318,0.452328
25560000,0,-0.197169,-103.181,1.22339,0.45145
25590000,0,0.137259,-107.307,0.999867,0.448533
25620000,0,0.817419,-117.038,0.244374,0.4506
25650000,0,0.939141,-109.816,0.131069,0.448
25680000,3,-1.96455,-104.69,2.05456,0.450007
25710000,3,-0.220923,-100.993,3.58535,0.439867
25740000,0,0.532174,-121.455,0.552009,0.446933
25770000,4,-5.71514,-102.77,1.55282,0.452509
25800000,0,0.24702,-112.288,0.865734,0.454038
25830000,2,-2.54993,-118.852,3.15007,0.454511
25860000,2,-3.31208,-105.169,0.826529,0.4484
25890000,1,0.433103,-107.773,1.02082,0.452233
25920000,0,0.420728,-114.049,0.0204533,0.450017
25950000,0,0.73306,-95.3974,0.410668,0.450694
25980000,1,0.562964,-105.592,0.746413,0.453328
26010000,1,0.789899,-103.76,0.634719,0.450733
26040000,2,2.44007,-103.943,0.925886,0.454633
26070000,0,0.365656,-105.666,0.785078,0.451383
26100000,0,0.468363,-102.799,0.285604,0.448456
26130000,0,0.201404,-111.266,0.810653,0.451511
26160000,4,1.2637,-93.2757,2.6714,0.455667
26190000,1,1.40456,-98.5058,0.439882,0.453283
26220000,0,1.00063,-117.125,0.103626,0.448267
26250000,4,2.6059,-121.041,1.15225,0.477367
26280000,1,-1.68311,-107.098,1.44877,0.449042
26310000,0,0.745613,-112.817,0.262489,0.4569
26340000,3,2.3133,-123.775,0.612874,0.45272
26370000,2,-0.939202,-96.9464,1.62732,0.4475
26400000,1,1.13823,-106.085,0.48489,0.4601
26430000,1,0.15733,-104.48,1.51911,0.4498
26460000,0,0.536864,-119.692,0.378331,0.461967
26490000,1,0.753067,-103.346,0.128312,0.459167
26520000,1,-0.604003,-107.501,1.29247,0.449017
26550000,0,1.08097,-108.387,0.0554392,0.456933
26580000,0,0.712689,-104.491,0.394399,0.45222
26610000,0,0.876204,-97.4694,0.172152,0.453683
26640000,3,-7.10631,-95.7214,3.16959,0.453
26670000,1,0.149089,-113.648,1.18747,0.453222
26700000,0,-0.926995,-106.366,1.85375,0.448378
26730000,5,2.27243,-85.5627,3.26429,0.451483
26760000,1,-0.52929,-98.5142,1.23673,0.450417
26790000,3,-4.3892,-94.0404,2.10204,0.4438
26820000,3,-0.642229,-108.177,1.45436,0.453308
26850000,1,1.6219,-90.7323,0.754685,0.4453
26880000,0,-1.07806,-95.6945,0.867474,0.450092
26910000,1,0.317008,-100.324,1.15905,0.454967
26940000,0,-0.386592,-139.651,1.44149,0.449013
26970000,2,0.896163,-104.199,1.07788,0.453713
27000000,3,-1.52696,-109.766,0.75619,0.448183
27030000,4,-0.768225,-107.404,1.29406,0.451675
27060000,1,1.28862,-84.9308,0.782314,0.446892
27090000,0,-0.105234,-102.442,1.23198,0.444367
27120000,2,-0.210802,-109.557,1.36981,0.451267
27150000,1,1.85881,-101.753,0.464893,0.452111
27180000,1,0.62914,-99.9643,1.80754,0.451267
27210000,2,1.10292,-109.629,0.64561,0.453658
27240000,1,0.216071,-110.843,0.475878,0.4609
27270000,2,1.15743,-116.7,0.691116,0.450043
27300000,0,0.475643,-106.225,0.315887,0.457817
27330000,1,0.730419,-105.38,1.39341,0.457122
27360000,1,-1.8965,-110.888,1.31502,0.447833
27390000,3,2.38943,-107.585,0.943702,0.4499
27420000,3,-2.79346,-114.501,2.47375,0.456267
27450000,3,-0.610301,-117.231,1.84835,0.459467
27480000,0,-0.856351,-110.256,0.953896,0.4524
27510000,0,0.988815,-101.212,0.125938,0.451278
27540000,1,-1.19436,-118.19,0.0616352,0.452883
27570000,0,0.987633,-119.65,0.126839,0.449278
27600000,3,-0.133344,-122.089,1.82213,0.445833
27630000,0,0.0663853,-118.545,0.330966,0.452867
27660000,0,1.07799,-111.021,0.0106508,0.454233
27690000,0,0.449865,-109.402,0.58166,0.452444
27720000,3,-3.02083,-100.204,2.88138,0.457833
27750000,7,-1.60135,-112.737,5.65422,0.452665
27780000,1,0.749469,-115.698,1.1894,0.4615
27810000,1,0.642608,-90.7836,1.80122,0.455508
27840000,0,-0.101121,-114.343,1.0685,0.450857
27870000,1,-0.451832,-104.939,0.903294,0.458833
27900000,1,0.0487455,-113.962,0.727925,0.447033
27930000,0,-0.105031,-107.345,0.939157,0.452224
27960000,0,0.263388,-99.589,0.589096,0.439217
27990000,0,-0.191712,-114.856,0.978385,0.452728
28020000,2,1.33191,-101.558,0.943515,0.45065
28050000,0,-0.512326,-113.523,1.66364,0.4529
28080000,0,0.987119,-106.872,0.0345829,0.4611
28110000,0,0.625735,-110.199,0.461176,0.455383
28140000,1,-0.837716,-108.768,1.28427,0.436533
28170000,1,-0.70704,-126.306,2.17666,0.4412
28200000,0,0.0521741,-98.7224,0.248608,0.453411
28230000,1,-0.347677,-104.271,0.699319,0.45325
28260000,0,0.55846,-112.749,0.584028,0.448483
28290000,1,0.99541,-99.3135,1.32603,0.442667
28320000,1,-1.25964,-98.4654,0.542307,0.451467
28350000,4,-0.354253,-99.33,1.52174,0.44755
28380000,0,0.224123,-117.658,0.219321,0.448707
28410000,1,-1.78099,-98.0602,1.48618,0.44615
28440000,0,0.802356,-109.92,0.29733,0.449389
28470000,1,0.856219,-100.853,1.20993,0.44782
28500000,0,1.01718,-113.519,0.112729,0.450808
28530000,0,0.855457,-115.223,0.13848,0.443733
28560000,1,0.670055,-102.632,0.711027,0.4513
28590000,2,-1.46812,-91.1678,1.9415,0.447372
28620000,1,0.797967,-123.163,0.736324,0.452417
28650000,0,0.446049,-109.951,0.157202,0.447042
28680000,0,-0.614858,-114.179,0.481808,0.4591
28710000,0,0.783878,-133.184,0.280037,0.449767
28740000,0,0.645077,-112.315,0.504083,0.439433
28770000,0,0.666495,-110.761,0.144078,0.449263
28800000,0,-0.0158443,-114.255,0.910801,0.4578
28830000,2,-0.335612,-129.499,2.41033,0.452533
28860000,0,0.326718,-98.7996,0.670798,0.452775
28890000,0,0.710229,-113.256,0.192937,0.447246
28920000,2,-5.12433,-116.657,1.80737,0.4572
28950000,7,-9.17725,-111.462,2.83875,0.455717
28980000,4,1.37669,-87.665,3.15887,0.451283
29010000,1,-1.30791,-129.112,1.82627,0.454787
29040000,1,-0.196016,-102.713,0.273955,0.456358
29070000,0,-0.108408,-109.401,0.159659,0.453033
29100000,3,-0.0795633,-87.6483,1.51329,0.451378
29130000,0,0.237964,-110.718,0.404506,0.449778
29160000,5,-1.71281,-103.356,3.39945,0.454189
29190000,0,0.401036,-108.651,0.677362,0.451154
29220000,1,1.08223,-113.906,0.694547,0.453342
29250000,1,1.89962,-100.067,0.269688,0.450567
29280000,2,-1.72044,-115.501,1.60853,0.4545
29310000,2,-1.26425,-102.881,1.36565,0.444067
29340000,2,1.1019,-79.6416,0.485866,0.450711
29370000,0,-0.238375,-111.259,1.39246,0.446167
29400000,1,0.185141,-106.545,1.33834,0.449544
29430000,11,-7.95619,-75.3034,6.65202,0.43772
29460000,0,1.022,-120.896,0.082383,0.459192
29490000,0,-0.180348,-90.3518,1.32587,0.442067
29520000,0,0.0504368,-111.459,1.07019,0.455673
29550000,4,-1.50612,-122.811,2.28082,0.458933
29580000,9,-11.1219,-69.158,5.00661,0.43035
29610000,3,0.7143,-106.687,0.60877,0.441467
29640000,0,0.941678,-122.134,0.172048,0.457033
29670000,12,-6.82725,-45.6083,6.53841,0.347311
29700000,0,0.847804,-114.562,0.170942,0.450052
29730000,1,-0.0710653,-109.98,1.58943,0.45003
29760000,0,-0.785304,-115.548,1.66239,0.448583
29790000,12,-5.43709,-40.5958,5.78585,0.338367
29820000,0,0.927312,-113.586,0.22449,0.446656
29850000,12,-1.21239,-13.229,6.62866,0.350867
29880000,1,0.586353,-126.55,1.38612,0.454075
29910000,12,-8.53075,-33.1598,4.83735,0.362
29940000,14,-13.379,-51.2151,6.34871,0.366
29970000,10,-9.94483,-43.2235,6.31013,0.3534
