generation,N_shifts,logPrior,logLik,eventRate,acceptRate
16500000,3,-1.66212,188.036,3.06258,0.148
16530000,2,1.27954,177.859,0.982927,0.1882
16560000,3,-2.89314,203.182,1.27392,0.154667
16590000,3,-8.66777,204.126,3.26113,0.146333
16620000,4,-2.63023,194.255,3.9473,0.149881
16650000,4,-0.700688,189.739,0.986055,0.185183
16680000,5,1.40149,205.111,1.38131,0.156312
16710000,3,-0.373907,201.18,1.22697,0.145367
16740000,3,-2.51836,205.862,3.0572,0.141267
16770000,3,2.23681,162.702,0.9241,0.161961
16800000,2,-0.464139,179.679,1.03584,0.184313
16830000,5,3.41942,189.723,1.76439,0.15019
16860000,3,-2.11488,189.948,1.11886,0.148308
16890000,5,4.00379,199.085,3.31162,0.1517
16920000,3,2.46406,160.742,1.66212,0.149633
16950000,3,3.0683,205.865,0.854122,0.1539
16980000,4,1.85637,195.374,3.31083,0.176305
17010000,4,2.02389,167.216,2.13293,0.1752
17040000,3,-3.49495,200.309,1.13761,0.155989
17070000,4,-2.48073,183.837,2.3532,0.158567
17100000,6,7.8739,182.224,2.01603,0.1711
17130000,3,3.28992,175.852,1.44922,0.154733
17160000,3,3.72597,185.262,1.98001,0.159307
17190000,3,-3.51917,192.904,2.18297,0.153167
17220000,4,2.94173,192.398,2.16758,0.173267
17250000,4,1.13432,181.658,3.55854,0.152267
17280000,5,1.6022,172.707,2.62726,0.190885
17310000,4,0.656475,192.875,2.52846,0.160438
17340000,5,2.37881,187.626,2.1063,0.152267
17370000,3,-2.01791,180.082,1.28416,0.159217
17400000,4,3.08559,187.426,3.33799,0.15635
17430000,3,0.483999,195.871,1.03358,0.153183
17460000,4,-2.33229,196.139,3.38667,0.154117
17490000,3,-0.13193,194.699,2.64664,0.1413
17520000,5,1.2684,176.986,3.19275,0.177808
17550000,4,2.92958,194.331,2.7014,0.183433
17580000,4,2.41759,210.691,1.66198,0.144567
17610000,7,5.25138,206.188,3.14308,0.153
17640000,3,0.809631,195.513,1.10398,0.1579
17670000,3,4.00408,172.978,0.853256,0.186115
17700000,3,-4.28854,198.583,0.829563,0.161167
17730000,3,-1.94469,202.855,1.12207,0.1496
17760000,3,-1.71065,176.548,3.08678,0.1449
17790000,3,-2.56174,186.332,1.4372,0.154053
17820000,2,2.27418,153.057,1.64614,0.177067
17850000,3,2.78406,152.165,1.72481,0.1883
17880000,2,1.64986,172.533,1.04314,0.1851
17910000,4,-0.320963,173.474,5.07655,0.161275
17940000,5,1.33314,185.154,3.48124,0.165167
17970000,3,-1.97417,189.839,2.9064,0.161567
18000000,3,0.408415,161.854,3.40126,0.157665
18030000,3,0.271779,183.492,1.01283,0.1785
18060000,3,3.20722,173.604,2.58734,0.188611
18090000,3,1.229,181.003,1.46197,0.179183
18120000,4,1.82241,194.112,3.8094,0.1572
18150000,2,3.5333,184.106,1.96135,0.189344
18180000,3,-0.411594,194.614,2.79655,0.179444
18210000,3,-3.53678,186.289,3.09219,0.157
18240000,3,1.81782,203.805,1.77433,0.1507
18270000,3,0.968435,187.009,0.102726,0.185125
18300000,4,-1.42917,182.447,2.0549,0.148583
18330000,2,-0.225435,172.654,1.00644,0.182933
18360000,5,-2.9667,195.397,2.59026,0.154983
18390000,3,3.09357,166.708,2.12419,0.186078
18420000,3,0.409364,185.851,1.24982,0.1556
18450000,2,0.526494,161.827,0.778919,0.164367
18480000,2,-1.44686,164.835,1.04913,0.185367
18510000,3,0.667256,177.093,2.03582,0.185233
18540000,3,-0.699166,166.179,1.02123,0.189173
18570000,3,2.30748,204.396,2.45011,0.15412
18600000,2,0.930574,169.86,2.9634,0.189156
18630000,4,3.56392,170.367,1.94598,0.194011
18660000,3,1.40347,180.069,1.5043,0.154644
18690000,4,0.058269,216.186,1.39785,0.183386
18720000,5,-1.97108,193.624,4.65672,0.167
18750000,3,-1.13879,188.515,1.6643,0.166744
18780000,5,-2.33121,187.854,3.11746,0.14535
18810000,2,0.623302,158.468,2.36439,0.192406
18840000,3,2.02835,176.269,1.4237,0.1486
18870000,3,0.232138,196.286,2.08276,0.154656
18900000,3,-0.777798,172.232,1.39534,0.190322
18930000,3,-5.15496,199.419,4.31748,0.15005
18960000,5,4.91157,166.321,3.94868,0.184667
18990000,3,2.07505,192.363,1.47031,0.152687
19020000,3,6.03153,165.655,0.973976,0.187283
19050000,2,2.05392,164.773,0.366317,0.1942
19080000,5,0.756751,181.078,1.33923,0.155693
19110000,4,-2.89884,188.804,3.14093,0.156867
19140000,3,-1.11539,194.074,2.29154,0.156507
19170000,3,1.41898,206.197,2.65105,0.156983
19200000,4,2.52452,191.166,1.4635,0.144517
19230000,3,-2.59113,183.895,1.92156,0.147267
19260000,5,-1.24063,193.273,3.18773,0.149567
19290000,2,0.403279,161.64,1.02926,0.193033
19320000,3,-0.355314,183.375,2.80473,0.155211
19350000,3,-2.29301,202.051,1.56512,0.156144
19380000,5,2.44023,186.223,2.78159,0.154833
19410000,3,-3.80636,197.237,1.96296,0.156017
19440000,3,2.3255,181.16,1.92915,0.159633
19470000,3,0.32624,186.452,2.90352,0.158683
19500000,4,0.471459,179.343,4.72205,0.190395
19530000,2,4.29606,175.106,0.951664,0.190586
19560000,5,3.69962,197.554,3.93561,0.152525
19590000,2,3.08331,169.206,1.25824,0.1882
19620000,2,0.056,174.758,1.62451,0.17346
19650000,2,1.6261,165.581,2.65523,0.187483
19680000,2,1.45751,168.873,1.34413,0.188967
19710000,3,0.399366,189.895,3.33875,0.151767
19740000,2,1.85259,178.605,2.09005,0.182317
19770000,4,-1.08686,198.847,5.12367,0.1556
19800000,3,-4.32217,195.897,1.73915,0.146867
19830000,4,1.72868,167.841,0.970101,0.163233
19860000,3,1.56553,174.84,2.34828,0.182842
19890000,3,-0.0179896,169.27,2.96615,0.1979
19920000,4,5.61989,174.722,2.5416,0.210233
19950000,3,2.47278,180.208,2.92776,0.189778
19980000,4,2.53484,175.661,1.76576,0.190183
20010000,2,-0.87064,171.632,0.747559,0.195533
20040000,3,2.93699,199.399,1.76875,0.164971
20070000,3,2.11764,206.195,1.31878,0.155833
20100000,2,1.63944,179.713,0.517095,0.187667
20130000,3,4.50437,183.813,1.28798,0.192854
20160000,3,-4.55612,184.322,2.70709,0.170667
20190000,5,6.86336,173.646,2.44405,0.1846
20220000,3,-2.31526,179.256,2.2423,0.174417
20250000,3,0.0785409,200.977,1.40717,0.1522
20280000,3,-8.26626,192.155,0.988378,0.150925
20310000,3,-8.09872,195.078,2.17695,0.146233
20340000,3,1.3676,163.501,2.54147,0.190747
20370000,3,-0.128839,172.679,1.17795,0.188033
20400000,4,0.902318,191.086,3.42894,0.162145
20430000,3,-1.0577,185.77,2.77685,0.152907
20460000,3,1.33079,173.317,2.88209,0.145233
20490000,4,-0.99844,197.323,3.30408,0.153667
20520000,4,0.041792,178.901,1.99128,0.185093
20550000,5,1.40988,207.296,2.25631,0.150417
20580000,5,4.29142,184.731,2.61418,0.151333
20610000,2,-0.655864,176.735,2.07936,0.188
20640000,5,0.804195,159.76,1.42321,0.176772
20670000,4,-0.635425,183.814,4.017,0.171428
20700000,2,1.40567,151.098,0.54681,0.187867
20730000,3,0.0208692,178.509,1.34249,0.178556
20760000,5,-2.37791,197.975,3.52762,0.176433
20790000,4,2.66587,193.005,1.57313,0.153257
20820000,4,4.59276,192.143,0.776694,0.143533
20850000,4,1.0041,186.355,1.60516,0.156833
20880000,3,1.26123,187.9,1.30525,0.164219
20910000,3,1.2866,194.208,1.46823,0.14864
20940000,6,-0.499016,185.561,2.46456,0.149767
20970000,4,1.98145,183.167,3.30971,0.147767
21000000,3,1.65534,167.982,2.42816,0.182983
21030000,2,1.6838,181.784,1.59578,0.169861
21060000,3,1.13141,188.001,1.00127,0.154111
21090000,5,3.63348,189.54,2.34928,0.160033
21120000,3,4.40192,162.547,2.08919,0.189319
21150000,2,1.3263,178.89,1.49814,0.180333
21180000,3,0.367923,194.897,0.314681,0.160089
21210000,2,0.532018,173.748,1.53608,0.185867
21240000,3,-1.27869,199.84,1.42256,0.1523
21270000,5,3.46068,183.99,2.42822,0.1458
21300000,3,2.55808,179.068,1.22971,0.183833
21330000,4,2.09822,168.86,2.2472,0.19323
21360000,3,0.433526,179.829,1.79125,0.18085
21390000,4,2.13438,165.628,3.48656,0.15826
21420000,3,3.9087,177.847,1.08411,0.191083
21450000,4,1.54788,197.145,0.853268,0.156733
21480000,2,0.188081,170.589,3.92677,0.188967
21510000,3,3.37689,174.542,1.24176,0.156683
21540000,2,-1.97194,181.531,1.15502,0.190805
21570000,3,-0.981697,191.634,3.9836,0.155367
21600000,2,0.155545,166.308,1.20845,0.1929
21630000,3,3.17452,170.043,1.17914,0.18872
21660000,3,1.96222,196.149,1.01869,0.156153
21690000,3,3.48648,179.669,2.02777,0.185833
21720000,4,-0.172924,196.588,3.39317,0.1537
21750000,2,0.414004,186.236,1.09728,0.189147
21780000,4,-0.816886,171.12,1.93972,0.158567
21810000,2,-0.123856,173.141,2.26145,0.188717
21840000,3,-2.58523,186.6,2.42488,0.15225
21870000,2,1.89136,176.517,1.89079,0.18895
21900000,3,5.28524,182.943,1.28031,0.186
21930000,3,1.93967,178.707,2.27881,0.157167
21960000,4,1.42238,187.872,2.41866,0.160733
21990000,2,0.040097,190.677,0.476069,0.187967
22020000,3,4.39985,171.169,1.30938,0.1873
22050000,5,-2.03823,169.927,4.1755,0.156423
22080000,4,-2.62401,195.257,1.28267,0.157733
22110000,3,1.18935,195.218,0.611137,0.164167
22140000,2,1.19115,159.124,0.3036,0.1987
22170000,3,-0.0786959,168.781,1.7859,0.189097
22200000,5,1.04778,199.933,2.81679,0.154344
22230000,3,2.95358,170.256,3.01811,0.187378
22260000,2,2.13386,177.917,1.23213,0.187283
22290000,4,1.97319,176.2,0.819326,0.212967
22320000,4,0.446107,180.835,5.39011,0.151925
22350000,2,1.71485,162.355,1.62785,0.207967
22380000,5,7.64985,173.257,1.77057,0.189875
22410000,4,4.13707,150.482,1.0906,0.1937
22440000,3,2.12052,164.19,1.08787,0.191817
22470000,3,-0.623059,180.382,1.75657,0.188143
22500000,3,3.04921,196.122,0.649214,0.154678
22530000,3,-0.602959,172.892,2.61595,0.151733
22560000,2,3.63561,173.568,0.701439,0.186933
22590000,4,0.750841,205.009,3.06828,0.153883
22620000,3,-8.65406,200.155,3.31073,0.153667
22650000,3,-0.886723,191.527,2.6094,0.145367
22680000,2,2.84499,162.778,0.618799,0.185752
22710000,3,0.575439,187.648,3.34735,0.155233
22740000,6,3.08519,176.013,5.94783,0.185073
22770000,2,0.48981,167.501,2.41977,0.185557
22800000,2,1.40651,168.443,1.04252,0.180033
22830000,3,0.299132,205.305,1.77346,0.150883
22860000,3,-8.4684,198.932,1.39919,0.147
22890000,2,2.0947,166.326,1.94314,0.19204
22920000,4,3.21267,184.881,2.77998,0.155367
22950000,4,2.69916,191.512,2.39198,0.163433
22980000,6,7.37258,200.297,2.21685,0.1551
23010000,3,-1.24439,179.647,2.60453,0.184924
23040000,2,-0.445001,167.389,2.32508,0.19044
23070000,3,-1.83003,184.126,2.67384,0.152367
23100000,4,0.391811,190.331,4.20832,0.1695
23130000,3,2.85523,159.665,1.06218,0.184667
23160000,2,-3.94563,175.461,2.59906,0.1891
23190000,3,-6.10733,182.085,2.90037,0.154989
23220000,3,6.03546,172.903,0.845734,0.191572
23250000,3,4.07792,193.79,2.3257,0.183858
23280000,4,0.214899,164.59,3.25058,0.179933
23310000,3,-1.00717,181.753,0.697192,0.184533
23340000,3,-1.72204,162.144,4.33476,0.184444
23370000,2,3.10363,170.931,1.40633,0.1902
23400000,3,1.81486,181.352,2.22532,0.182744
23430000,5,4.95836,194.096,1.24016,0.16805
23460000,3,1.77156,178.668,1.57437,0.156415
23490000,3,0.662893,162.267,1.41541,0.188556
23520000,2,0.334404,177.48,1.11276,0.187561
23550000,2,3.93968,159.993,0.220193,0.190167
23580000,3,-2.8326,187.641,1.42985,0.156473
23610000,3,-0.832461,183.286,0.820917,0.1901
23640000,2,1.45257,168.261,2.26894,0.184633
23670000,4,1.77086,179.478,2.46139,0.154543
23700000,4,1.14151,192.127,4.94203,0.162992
23730000,3,-6.76079,193.584,2.29086,0.155733
23760000,2,2.25179,172.82,2.10196,0.188404
23790000,3,-1.06504,187.929,3.09444,0.157383
23820000,5,1.57111,176.595,3.34093,0.161567
23850000,3,3.58594,175.285,1.12988,0.190433
23880000,2,0.637745,166.601,1.56578,0.185992
23910000,6,6.13863,159.96,1.26909,0.194093
23940000,4,-2.02373,189.248,4.25458,0.1577
23970000,5,4.00995,190.922,3.49187,0.149033
24000000,4,4.94903,198.243,1.56751,0.145467
24030000,5,-3.47808,170.59,3.96754,0.157087
24060000,4,1.41552,197.868,0.970586,0.1495
24090000,3,-5.84132,190.035,4.02843,0.148822
24120000,2,-0.481059,175.001,0.729254,0.196624
24150000,2,-0.114106,175.316,1.49643,0.1809
24180000,5,1.37002,184.193,2.95902,0.155383
24210000,2,3.76876,174.809,0.477441,0.18955
24240000,5,2.92099,183.896,2.32733,0.159867
24270000,4,1.40726,183.131,2.77444,0.158033
24300000,6,0.351771,201.303,2.37924,0.151833
24330000,4,-3.5295,183.865,3.08613,0.1582
24360000,5,0.536088,198.373,1.5836,0.158633
24390000,4,-5.10926,195.298,3.90932,0.157167
24420000,3,3.12209,187.232,1.0826,0.1581
24450000,5,0.505412,195.29,1.67666,0.156367
24480000,4,-3.47326,179.204,1.77459,0.161544
24510000,4,1.59831,178.094,2.26592,0.1599
24540000,4,-0.663344,192.61,1.0354,0.1578
24570000,3,1.71139,169.957,3.39156,0.197697
24600000,4,3.51215,162.441,1.22035,0.182967
24630000,2,-2.80363,182.643,0.753181,0.186667
24660000,3,3.43716,165.201,2.23732,0.186954
24690000,3,1.35025,164.72,1.43653,0.189083
24720000,3,0.653488,197.456,1.57595,0.157196
24750000,2,-4.69716,161.883,3.75478,0.190033
24780000,3,-1.00835,201.84,1.50154,0.149879
24810000,2,1.9383,167.705,2.2752,0.186467
24840000,3,-4.71558,196.155,3.85393,0.160283
24870000,4,5.28878,168.766,1.67697,0.188978
24900000,5,5.87013,161.159,1.09509,0.185467
24930000,4,3.31164,182.886,0.994651,0.15216
24960000,5,-1.17691,178.239,3.84854,0.1539
24990000,4,0.558971,195.173,2.14061,0.155333
25020000,2,-2.36655,187.694,1.50252,0.189357
25050000,3,-1.66655,168.456,1.56778,0.1853
25080000,2,1.02784,178.063,2.65733,0.185267
25110000,5,3.02683,166.258,2.56175,0.188267
25140000,5,6.00669,187.245,1.99074,0.172372
25170000,2,0.289862,168.933,2.44035,0.18315
25200000,2,-0.417774,145.71,2.35454,0.192167
25230000,2,0.39583,172.515,0.888435,0.193
25260000,2,-0.158927,155.122,2.21083,0.187717
25290000,3,2.58694,174.022,1.45125,0.161883
25320000,2,1.04375,177.364,1.13859,0.182911
25350000,2,0.946813,161.533,0.821454,0.189362
25380000,4,-0.295897,186.23,2.98596,0.17825
25410000,2,0.49655,169.754,2.08008,0.1832
25440000,4,-1.17524,193.72,0.615822,0.15792
25470000,2,-1.55163,154.266,1.06659,0.192833
25500000,4,2.25168,164.578,2.35802,0.186075
25530000,5,1.90135,196.772,2.67148,0.1629
25560000,4,3.70233,189.633,0.987175,0.1685
25590000,3,2.13227,184.356,2.20933,0.190561
25620000,5,7.20654,186.797,2.29469,0.187225
25650000,3,-2.17277,198.584,3.50238,0.159633
25680000,4,-1.88114,192.068,2.89904,0.1417
25710000,3,2.07354,194.135,0.931044,0.1435
25740000,3,-2.20805,186.407,1.44376,0.147267
25770000,3,5.6635,171.538,0.957601,0.196847
25800000,2,0.713895,160.979,0.498245,0.1925
25830000,4,-1.48105,199.376,2.97945,0.151978
25860000,5,-2.26164,202.236,6.20128,0.1449
25890000,3,1.62743,194.292,1.9078,0.1527
25920000,4,-1.99477,198.264,1.93049,0.1528
25950000,2,-0.097994,138.51,2.50607,0.195287
25980000,4,4.05366,183.165,1.49963,0.158679
26010000,2,2.78643,153.718,0.680065,0.219483
26040000,5,4.84966,195.655,2.04009,0.152817
26070000,2,2.37377,181.872,1.87611,0.186677
26100000,2,0.586728,183.364,1.22697,0.179633
26130000,4,-0.399516,195.234,4.4448,0.168047
26160000,2,-0.937234,168.731,1.6988,0.188993
26190000,3,2.68133,185.65,1.69419,0.18395
26220000,3,0.515259,197.442,0.539313,0.175733
26250000,8,0.139977,182.566,5.62602,0.152429
26280000,4,-1.83237,195.423,2.97244,0.151983
26310000,6,-1.85211,184.182,2.73825,0.168933
26340000,4,-5.36412,175.65,3.7215,0.173467
26370000,4,1.50229,178.291,1.90408,0.1859
26400000,5,3.91495,190.281,2.14221,0.184433
26430000,2,2.33993,171.63,1.45718,0.186245
26460000,4,2.98428,184.318,3.61654,0.148729
26490000,5,-0.535946,205.958,4.28057,0.176167
26520000,2,-0.634527,166.339,2.60123,0.184633
26550000,4,2.54528,179.127,2.27258,0.160933
26580000,2,2.76696,143.684,1.36027,0.193227
26610000,2,1.74775,152.723,1.46235,0.213467
26640000,2,0.908543,146.138,3.23838,0.157478
26670000,3,2.99022,162.66,1.15446,0.1871
26700000,3,1.37468,179.449,1.29944,0.158827
26730000,3,6.4485,152.813,1.44679,0.21245
26760000,5,-1.79336,190.514,2.64702,0.15935
26790000,2,2.36371,178.051,2.21096,0.186317
26820000,2,3.66791,159.432,0.783002,0.188633
26850000,2,2.28039,154.833,1.29816,0.187582
26880000,2,2.93778,162.272,0.2785,0.211487
26910000,2,-2.03107,160.693,0.950056,0.188311
26940000,3,3.37331,183.057,1.22251,0.188344
26970000,2,0.42276,170.972,0.810742,0.210744
27000000,2,1.17346,170.017,1.48997,0.188967
27030000,5,0.7991,185.793,4.78171,0.153237
27060000,2,1.87758,182.002,0.612975,0.189267
27090000,3,0.340037,188.915,3.83738,0.156267
27120000,3,1.50019,167.346,1.95326,0.187044
27150000,3,5.57484,171.206,0.572993,0.1894
27180000,2,-0.0358441,171.243,1.93549,0.187567
27210000,2,0.927421,175.179,0.691246,0.190887
27240000,4,3.08582,197.19,3.93446,0.153227
27270000,4,-3.21183,169.593,1.86152,0.191967
27300000,2,3.15335,166.314,1.31688,0.18728
27330000,5,0.431907,212.926,3.11885,0.152467
27360000,2,1.31639,175.821,1.38067,0.186544
27390000,3,2.79557,188.32,2.57107,0.18769
27420000,3,1.88148,183.152,1.7787,0.154989
27450000,2,2.47296,164.122,0.863092,0.18636
27480000,2,0.822758,174.097,0.557134,0.184933
27510000,3,-1.77433,191.84,1.61342,0.155756
27540000,2,1.31731,163.718,2.22234,0.185472
27570000,3,3.22015,176.019,1.66289,0.191967
27600000,2,-0.6701,167.958,2.23731,0.192
27630000,2,-0.845753,175.178,2.81093,0.186471
27660000,6,-3.50993,206.309,3.5724,0.154393
27690000,2,-1.55875,168.904,0.713649,0.19235
27720000,3,-0.428138,195.109,1.10876,0.15225
27750000,2,0.902608,178.547,1.77748,0.190653
27780000,5,6.78757,176.038,3.49817,0.186823
27810000,3,2.28465,181.57,1.2851,0.188683
27840000,2,0.281788,172.609,1.27306,0.19105
27870000,3,2.52457,185.031,1.84159,0.180906
27900000,3,1.93017,178.682,2.04301,0.188167
27930000,2,3.09652,168.337,0.855263,0.186
27960000,3,0.318329,197.682,1.73218,0.154956
27990000,6,5.36251,161.599,6.17712,0.187733
28020000,3,1.27172,191.715,1.32758,0.149717
28050000,5,-0.437063,188.006,1.83209,0.156861
28080000,7,-3.92033,194.072,6.37979,0.1569
28110000,2,3.0072,156.167,1.3279,0.194558
28140000,4,5.24901,185.979,1.40612,0.169817
28170000,3,-2.66844,200.974,2.09633,0.158553
28200000,4,-0.456747,177.726,5.66725,0.147233
28230000,4,-2.3782,205.42,2.96408,0.1509
28260000,3,-1.50186,167.574,3.01425,0.188293
28290000,3,1.8077,175.747,1.87129,0.168838
28320000,3,2.11602,188.868,2.29136,0.150067
28350000,4,1.48798,183.667,1.22948,0.151829
28380000,3,3.08397,196.986,1.03913,0.1594
28410000,3,-12.3004,200.427,4.57237,0.163967
28440000,3,-0.104599,196.689,2.84185,0.153583
28470000,3,0.304585,179.528,1.96291,0.156683
28500000,5,3.44358,193.454,2.2477,0.165438
28530000,3,1.75729,182.14,1.67341,0.1538
28560000,3,-0.584624,187.338,2.68301,0.167233
28590000,4,0.667924,184.765,2.70852,0.167667
28620000,3,0.624127,168.556,1.82824,0.163333
28650000,4,-4.5191,176.902,1.94461,0.155433
28680000,6,5.67995,190.428,2.00764,0.151867
28710000,7,0.858382,209.402,3.59167,0.151819
28740000,4,-0.365379,207.664,1.23984,0.152756
28770000,3,-1.98932,189.835,2.3669,0.1488
28800000,3,-2.48071,187.446,1.55791,0.161342
28830000,3,-8.23188,195.684,3.26205,0.152237
28860000,5,2.70705,193.153,2.41439,0.151933
28890000,3,-0.997971,177.586,2.71185,0.1533
28920000,4,0.706499,190.205,3.81379,0.153467
28950000,5,4.55288,196.457,2.98476,0.151871
28980000,4,-2.20196,182.367,3.48433,0.145667
29010000,4,-0.413585,195.334,2.32939,0.157424
29040000,3,0.869099,186.567,1.80058,0.151592
29070000,9,1.51177,186.863,7.46498,0.16
29100000,5,1.78737,190.634,2.5357,0.149533
29130000,5,5.3927,164.685,1.68397,0.154837
29160000,3,0.285211,193.039,0.481328,0.162633
29190000,4,-4.43918,200.966,6.05765,0.151447
29220000,4,-2.43957,178.972,3.12061,0.155011
29250000,4,3.19799,187.781,1.70115,0.164211
29280000,4,1.55424,180.292,4.1077,0.149883
29310000,5,-1.35877,185.795,4.00094,0.154808
29340000,7,5.40091,181.795,5.07848,0.157092
29370000,4,0.64347,176.366,1.40681,0.165433
29400000,4,0.142321,183.646,2.21519,0.161767
29430000,3,-1.36425,185.997,1.47113,0.154167
29460000,5,-0.427249,193.879,2.50196,0.143833
29490000,3,0.525028,185.118,1.66851,0.157125
29520000,3,-6.25927,172.788,1.46962,0.153254
29550000,3,-3.51598,197.793,1.38669,0.155833
29580000,5,2.29621,185.877,3.5514,0.155848
29610000,3,-3.41669,176.157,2.98329,0.154567
29640000,3,0.90234,188.336,2.23605,0.151358
29670000,4,2.80249,184.75,1.9191,0.1589
29700000,3,-1.11808,189.193,1.37275,0.154433
29730000,3,2.10482,184.547,0.581005,0.1553
29760000,3,0.977293,185.01,1.22499,0.150383
29790000,2,1.20831,176.661,1.27288,0.167287
29820000,4,-0.516908,197.343,2.17801,0.157
29850000,2,-0.1319,169.446,1.20728,0.186133
29880000,2,-1.06915,173.31,2.35485,0.184193
29910000,2,-2.95303,167.767,1.10216,0.185667
29940000,5,3.07346,173.911,1.78,0.192267
29970000,3,-6.35964,175.787,0.84619,0.149467
